fold,repeat,n_fit,n_inner_val,n_outer_val,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
21,3,50,9,7,0.9152542372881356,0.9158823529411765,0.8846153846153846,0.92,0.9117647058823529,0.9019607843137255,0.9136669593210418,0.9235294117647058,23,31,3,2
22,3,50,9,7,0.9152542372881356,0.9264705882352942,0.8333333333333334,1.0,0.8529411764705882,0.9090909090909091,0.9148629148629148,0.9176470588235294,25,29,5,0
23,3,50,9,7,0.9152542372881356,0.9158823529411765,0.8846153846153846,0.92,0.9117647058823529,0.9019607843137255,0.9136669593210418,0.9235294117647059,23,31,3,2
24,3,50,9,7,0.8983050847457628,0.8958823529411765,0.88,0.88,0.9117647058823529,0.88,0.8958823529411765,0.9423529411764706,22,31,3,3
25,3,50,9,7,0.8135593220338984,0.806470588235294,0.7916666666666666,0.76,0.8529411764705882,0.7755102040816326,0.8080449571132801,0.8835294117647059,19,29,5,6
26,3,50,9,7,0.8983050847457628,0.8905882352941177,0.9130434782608695,0.84,0.9411764705882353,0.875,0.8946428571428571,0.908235294117647,21,32,2,4
27,3,51,9,6,0.9,0.8971428571428571,0.88,0.88,0.9142857142857143,0.88,0.8971428571428571,0.9165714285714285,22,32,3,3
28,3,51,9,6,0.9166666666666666,0.9171428571428571,0.8846153846153846,0.92,0.9142857142857143,0.9019607843137255,0.9147485080988917,0.9268571428571429,23,32,3,2
29,3,51,9,6,0.95,0.9513574660633484,0.9259259259259259,0.9615384615384616,0.9411764705882353,0.9433962264150944,0.9493100535060546,0.9773755656108598,25,32,2,1
30,3,51,9,6,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9411764705882353,0.9230769230769231,0.9321266968325792,0.9570135746606335,24,32,2,2
31,4,50,9,7,0.8983050847457628,0.8958823529411765,0.88,0.88,0.9117647058823529,0.88,0.8958823529411765,0.9635294117647057,22,31,3,3
32,4,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9576470588235294,23,32,2,2
33,4,50,9,7,0.9152542372881356,0.9052941176470588,0.9545454545454546,0.84,0.9705882352941176,0.8936170212765957,0.911597243032664,0.9682352941176471,21,33,1,4
34,4,50,9,7,0.9661016949152542,0.9705882352941176,0.9259259259259259,1.0,0.9411764705882353,0.9615384615384616,0.9656177156177157,0.9752941176470589,25,32,2,0
35,4,50,9,7,0.9491525423728814,0.9558823529411764,0.8928571428571429,1.0,0.9117647058823529,0.9433962264150944,0.9486211901306241,0.9670588235294117,25,31,3,0
36,4,50,9,7,0.8983050847457628,0.8905882352941177,0.9130434782608695,0.84,0.9411764705882353,0.875,0.8946428571428571,0.8447058823529412,21,32,2,4
37,4,51,9,6,0.9166666666666666,0.9228571428571428,0.8571428571428571,0.96,0.8857142857142857,0.9056603773584906,0.9155167558434244,0.9268571428571428,24,31,4,1
38,4,51,9,6,0.9,0.8914285714285715,0.9130434782608695,0.84,0.9428571428571428,0.875,0.8958333333333333,0.9382857142857143,21,33,2,4
39,4,51,9,6,0.9166666666666666,0.9128959276018099,0.92,0.8846153846153846,0.9411764705882353,0.9019607843137255,0.9147485080988917,0.9332579185520362,23,32,2,3
40,4,51,9,6,0.95,0.9468325791855203,0.96,0.9230769230769231,0.9705882352941176,0.9411764705882353,0.948849104859335,0.9502262443438915,24,33,1,2
41,5,50,9,7,0.8813559322033898,0.8811764705882352,0.8461538461538461,0.88,0.8823529411764706,0.8627450980392157,0.8791337430494586,0.8635294117647059,22,30,4,3
42,5,50,9,7,0.9322033898305084,0.9252941176470588,0.9565217391304348,0.88,0.9705882352941176,0.9166666666666666,0.9297619047619048,0.9823529411764705,22,33,1,3
43,5,50,9,7,0.9491525423728814,0.9505882352941176,0.9230769230769231,0.96,0.9411764705882353,0.9411764705882353,0.948200175592625,0.9635294117647059,24,32,2,1
44,5,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9447058823529411,23,32,2,2
45,5,50,9,7,0.9491525423728814,0.94,1.0,0.88,1.0,0.9361702127659575,0.9469583458195985,0.9411764705882353,22,34,0,3
46,5,50,9,7,0.8813559322033898,0.8758823529411764,0.875,0.84,0.9117647058823529,0.8571428571428571,0.8778467908902692,0.928235294117647,21,31,3,4
47,5,51,9,6,0.9166666666666666,0.9057142857142857,0.9545454545454546,0.84,0.9714285714285714,0.8936170212765957,0.9125619352958321,0.8651428571428571,21,34,1,4
48,5,51,9,6,0.8833333333333333,0.8828571428571428,0.8461538461538461,0.88,0.8857142857142857,0.8627450980392157,0.8806479113384484,0.8971428571428571,22,31,4,3
49,5,51,9,6,0.8833333333333333,0.8789592760180995,0.88,0.8461538461538461,0.9117647058823529,0.8627450980392157,0.8806479113384484,0.9242081447963801,22,31,3,4
50,5,51,9,6,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9411764705882353,0.9230769230769231,0.9321266968325792,0.9513574660633485,24,32,2,2
