fold,repeat,epoch,loss,inner_val_loss,bce,inner_val_bce,accuracy,inner_val_accuracy
1,1,1,2.22053599357605,2.0932528972625732,0.8119106292724609,0.6870749592781067,0.5555555820465088,0.5833333134651184
1,1,2,2.3762929439544678,2.0894827842712402,0.971260130405426,0.6867506504058838,0.5037037134170532,0.5416666865348816
1,1,3,2.276198625564575,2.0868730545043945,0.8745385408401489,0.6874175667762756,0.5037037134170532,0.5416666865348816
1,1,4,2.3119657039642334,2.0839591026306152,0.913542628288269,0.687675416469574,0.48148149251937866,0.5833333134651184
1,1,5,2.219872236251831,2.081087112426758,0.8246275782585144,0.687950074672699,0.5481481552124023,0.5833333134651184
1,1,6,2.3618624210357666,2.077960968017578,0.9696824550628662,0.6877321600914001,0.5629629492759705,0.6666666865348816
1,1,7,2.214505434036255,2.074608325958252,0.8251858949661255,0.687180757522583,0.5629629492759705,0.75
1,1,8,2.225696325302124,2.0710506439208984,0.8391857743263245,0.6864383816719055,0.5037037134170532,0.75
1,1,9,2.3039872646331787,2.0671262741088867,0.9202936291694641,0.6853222250938416,0.45185184478759766,0.75
1,1,10,2.217104196548462,2.064058303833008,0.8362065553665161,0.6850249171257019,0.5185185074806213,0.75
1,1,11,2.242438793182373,2.0605266094207764,0.864292562007904,0.6842198967933655,0.5407407283782959,0.7083333134651184
1,1,12,2.3019003868103027,2.0575523376464844,0.9264858961105347,0.683983564376831,0.4592592716217041,0.7083333134651184
1,1,13,2.1894798278808594,2.0539939403533936,0.8168016672134399,0.6831534504890442,0.4888888895511627,0.7083333134651184
1,1,14,2.123567819595337,2.050809144973755,0.7536089420318604,0.6826613545417786,0.5925925970077515,0.7083333134651184
1,1,15,2.174329996109009,2.048088550567627,0.8070446252822876,0.6825931668281555,0.5925925970077515,0.6666666865348816
1,1,16,2.2074694633483887,2.0447347164154053,0.8428393602371216,0.6819002628326416,0.5111111402511597,0.6666666865348816
1,1,17,2.2025837898254395,2.0418033599853516,0.8406214714050293,0.6816446185112,0.5407407283782959,0.6666666865348816
1,1,18,2.1420817375183105,2.0394251346588135,0.7828007340431213,0.6819602847099304,0.5111111402511597,0.6666666865348816
1,1,19,2.191739797592163,2.036376953125,0.8351538777351379,0.681596577167511,0.5185185074806213,0.6666666865348816
1,1,20,2.1815054416656494,2.033573865890503,0.8275794386863708,0.681403398513794,0.5629629492759705,0.6666666865348816
1,1,21,2.2032506465911865,2.0309529304504395,0.8519158959388733,0.6813461184501648,0.5037037134170532,0.6666666865348816
1,1,22,2.307255744934082,2.0284769535064697,0.95848548412323,0.6814406514167786,0.45185184478759766,0.6666666865348816
1,1,23,2.268263101577759,2.0251564979553223,0.9220649003982544,0.6806870102882385,0.5481481552124023,0.6666666865348816
1,1,24,2.2849318981170654,2.0221974849700928,0.9412902593612671,0.6802635788917542,0.5407407283782959,0.6666666865348816
1,1,25,2.294640064239502,2.0193231105804443,0.9535257816314697,0.6798972487449646,0.5555555820465088,0.6666666865348816
1,1,26,2.204683303833008,2.0160274505615234,0.8660682439804077,0.6790947914123535,0.5407407283782959,0.6666666865348816
