fold,repeat,epoch,loss,inner_val_loss,bce,inner_val_bce,accuracy,inner_val_accuracy
1,1,1,0.6905151009559631,0.6993321776390076,0.6879147887229919,0.6993321776390076,0.5611510872840881,0.3199999928474426
1,1,2,0.6889379620552063,0.6993056535720825,0.6869992613792419,0.6993056535720825,0.5755395889282227,0.3199999928474426
1,1,3,0.6878437399864197,0.6991313695907593,0.6859492063522339,0.6991313695907593,0.5827338099479675,0.4000000059604645
1,1,4,0.6868264675140381,0.6988940238952637,0.6848297715187073,0.6988940238952637,0.6043165326118469,0.4399999976158142
1,1,5,0.6858450174331665,0.6986292004585266,0.6836995482444763,0.6986292004585266,0.6187050342559814,0.4399999976158142
1,1,6,0.6848827600479126,0.6983611583709717,0.682555079460144,0.6983611583709717,0.6187050342559814,0.4399999976158142
1,1,7,0.6839301586151123,0.6981654167175293,0.681402862071991,0.6981654167175293,0.6115108132362366,0.4000000059604645
1,1,8,0.6829866766929626,0.6979814171791077,0.6802499890327454,0.6979814171791077,0.6043165326118469,0.4399999976158142
1,1,9,0.6820502877235413,0.6978154182434082,0.679112434387207,0.6978154182434082,0.6115108132362366,0.4399999976158142
1,1,10,0.681093692779541,0.6976770758628845,0.6779682636260986,0.6976770758628845,0.597122311592102,0.4399999976158142
1,1,11,0.6801154613494873,0.6976024508476257,0.676827073097229,0.6976024508476257,0.6115108132362366,0.4399999976158142
1,1,12,0.6791324019432068,0.6975967884063721,0.675713062286377,0.6975967884063721,0.6258992552757263,0.4399999976158142
1,1,13,0.6781144738197327,0.6976315379142761,0.6746138334274292,0.6976315379142761,0.6258992552757263,0.4399999976158142
1,1,14,0.6770678758621216,0.6976383328437805,0.6735105514526367,0.6976383328437805,0.6258992552757263,0.4399999976158142
1,1,15,0.6760058999061584,0.6976965069770813,0.6723918318748474,0.6976965069770813,0.6187050342559814,0.4399999976158142
1,1,16,0.6749182939529419,0.697794497013092,0.6712559461593628,0.697794497013092,0.6187050342559814,0.4399999976158142
1,1,17,0.6738003492355347,0.6978920102119446,0.6701065897941589,0.6978920102119446,0.6258992552757263,0.4399999976158142
1,1,18,0.6726685166358948,0.6980106830596924,0.6689488887786865,0.6980106830596924,0.6258992552757263,0.4399999976158142
1,1,19,0.6715179085731506,0.6981347799301147,0.6678035259246826,0.6981347799301147,0.6258992552757263,0.4399999976158142
1,1,20,0.6703395247459412,0.6982163190841675,0.6666464805603027,0.6982163190841675,0.633093535900116,0.47999998927116394
1,1,21,0.6691070199012756,0.6983497142791748,0.6654457449913025,0.6983497142791748,0.6402877569198608,0.47999998927116394
1,1,22,0.667843759059906,0.6984837055206299,0.6642491221427917,0.6984837055206299,0.6402877569198608,0.47999998927116394
1,1,23,0.6665592789649963,0.6985231041908264,0.6630100011825562,0.6985231041908264,0.6402877569198608,0.47999998927116394
1,1,24,0.6652533411979675,0.6984951496124268,0.6617048978805542,0.6984951496124268,0.6402877569198608,0.5199999809265137
1,1,25,0.6639316082000732,0.6984508037567139,0.6603325009346008,0.6984508037567139,0.6546762585639954,0.5199999809265137
1,1,26,0.6625749468803406,0.6984272003173828,0.6589154005050659,0.6984272003173828,0.6618704795837402,0.5199999809265137
1,1,27,0.661175012588501,0.6984205842018127,0.6574831008911133,0.6984205842018127,0.6762589812278748,0.5199999809265137
1,1,28,0.659742534160614,0.698395311832428,0.6560313105583191,0.698395311832428,0.6762589812278748,0.5199999809265137
1,1,29,0.658274233341217,0.6983498930931091,0.6545006036758423,0.6983498930931091,0.6762589812278748,0.5199999809265137
1,1,30,0.6567662954330444,0.6983345150947571,0.6528709530830383,0.6983345150947571,0.6834532618522644,0.5199999809265137
1,1,31,0.6552100777626038,0.6983444690704346,0.6511707901954651,0.6983444690704346,0.6834532618522644,0.5199999809265137
1,1,32,0.6536335349082947,0.6983633637428284,0.6494485139846802,0.6983633637428284,0.6834532618522644,0.5199999809265137
1,1,33,0.6520301699638367,0.6984494924545288,0.64771568775177,0.6984494924545288,0.6762589812278748,0.5199999809265137
