fold,repeat,epoch,loss,inner_val_loss,bce,inner_val_bce,accuracy,inner_val_accuracy
1,1,1,0.7091065049171448,0.6992138028144836,0.7091065049171448,0.6992138028144836,0.46666666865348816,0.4583333432674408
1,1,2,0.6988022327423096,0.697080135345459,0.6988022327423096,0.697080135345459,0.4592592716217041,0.5833333134651184
1,1,3,0.692808210849762,0.6979598999023438,0.692808210849762,0.6979598999023438,0.4962962865829468,0.4166666567325592
1,1,4,0.6892234683036804,0.700251579284668,0.6892234683036804,0.700251579284668,0.5407407283782959,0.4166666567325592
1,1,5,0.686752438545227,0.7027618288993835,0.686752438545227,0.7027618288993835,0.5555555820465088,0.4166666567325592
1,1,6,0.68453049659729,0.7049015164375305,0.68453049659729,0.7049015164375305,0.5555555820465088,0.4583333432674408
1,1,7,0.6821741461753845,0.7065799832344055,0.6821741461753845,0.7065799832344055,0.5629629492759705,0.4166666567325592
1,1,8,0.6796261072158813,0.7079649567604065,0.6796261072158813,0.7079649567604065,0.5777778029441833,0.4583333432674408
1,1,9,0.6769574284553528,0.7092819809913635,0.6769574284553528,0.7092819809913635,0.5777778029441833,0.4583333432674408
1,1,10,0.6742389798164368,0.7107134461402893,0.6742389798164368,0.7107134461402893,0.5925925970077515,0.4583333432674408
1,1,11,0.671496570110321,0.7123762965202332,0.671496570110321,0.7123762965202332,0.5925925970077515,0.4583333432674408
1,1,12,0.6687164902687073,0.7143363952636719,0.6687164902687073,0.7143363952636719,0.614814817905426,0.4583333432674408
1,1,13,0.6658669710159302,0.7166304588317871,0.6658669710159302,0.7166304588317871,0.6222222447395325,0.4583333432674408
1,1,14,0.6629132032394409,0.7192811965942383,0.6629132032394409,0.7192811965942383,0.6296296119689941,0.4583333432674408
1,1,15,0.6598215699195862,0.722306489944458,0.6598215699195862,0.722306489944458,0.6296296119689941,0.5
1,1,16,0.656558632850647,0.7257280349731445,0.656558632850647,0.7257280349731445,0.6518518328666687,0.5
1,1,17,0.6530888676643372,0.7295805811882019,0.6530888676643372,0.7295805811882019,0.6592592597007751,0.5
1,1,18,0.6493747234344482,0.7339227199554443,0.6493747234344482,0.7339227199554443,0.6740740537643433,0.5
1,1,19,0.6453790068626404,0.7388460636138916,0.6453790068626404,0.7388460636138916,0.6814814805984497,0.5
1,1,20,0.6410678625106812,0.7444804310798645,0.6410678625106812,0.7444804310798645,0.6740740537643433,0.5
1,1,21,0.6364132165908813,0.7509934902191162,0.6364132165908813,0.7509934902191162,0.6814814805984497,0.5
1,1,22,0.6313956379890442,0.7585844397544861,0.6313956379890442,0.7585844397544861,0.6740740537643433,0.4583333432674408
1,1,23,0.6260063052177429,0.76747065782547,0.6260063052177429,0.76747065782547,0.6740740537643433,0.4583333432674408
1,1,24,0.6202516555786133,0.7778708338737488,0.6202516555786133,0.7778708338737488,0.6666666865348816,0.4166666567325592
1,1,25,0.6141570806503296,0.7899817824363708,0.6141570806503296,0.7899817824363708,0.6814814805984497,0.4583333432674408
1,1,26,0.6077695488929749,0.8039543032646179,0.6077695488929749,0.8039543032646179,0.6740740537643433,0.4583333432674408
1,1,27,0.6011544466018677,0.8198657035827637,0.6011544466018677,0.8198657035827637,0.6962962746620178,0.4583333432674408
2,1,1,0.6987351179122925,0.6892105937004089,0.6987351179122925,0.6892105937004089,0.4888888895511627,0.5
2,1,2,0.6858605146408081,0.6817513108253479,0.6858605146408081,0.6817513108253479,0.4962962865829468,0.5416666865348816
2,1,3,0.6783908009529114,0.6776420474052429,0.6783908009529114,0.6776420474052429,0.585185170173645,0.5833333134651184
2,1,4,0.6737465262413025,0.6753988862037659,0.6737465262413025,0.6753988862037659,0.614814817905426,0.625
2,1,5,0.6704908609390259,0.6739075779914856,0.6704908609390259,0.6739075779914856,0.614814817905426,0.5833333134651184
2,1,6,0.6676828265190125,0.6725831031799316,0.6676828265190125,0.6725831031799316,0.614814817905426,0.5416666865348816
2,1,7,0.6648818254470825,0.671259343624115,0.6648818254470825,0.671259343624115,0.6222222447395325,0.625
2,1,8,0.6619736552238464,0.669962465763092,0.6619736552238464,0.669962465763092,0.6370370388031006,0.625
2,1,9,0.6589608788490295,0.6687410473823547,0.6589608788490295,0.6687410473823547,0.6592592597007751,0.6666666865348816
2,1,10,0.6558352708816528,0.6676044464111328,0.6558352708816528,0.6676044464111328,0.6814814805984497,0.6666666865348816
2,1,11,0.6525499224662781,0.6665382385253906,0.6525499224662781,0.6665382385253906,0.6814814805984497,0.6666666865348816
2,1,12,0.6490446329116821,0.665540874004364,0.6490446329116821,0.665540874004364,0.6814814805984497,0.625
2,1,13,0.645275890827179,0.6646426320075989,0.645275890827179,0.6646426320075989,0.6814814805984497,0.625
2,1,14,0.6412236094474792,0.6639009714126587,0.6412236094474792,0.6639009714126587,0.6814814805984497,0.625
2,1,15,0.6368780732154846,0.6633861660957336,0.6368780732154846,0.6633861660957336,0.6814814805984497,0.625
2,1,16,0.6322216987609863,0.6631743907928467,0.6322216987609863,0.6631743907928467,0.6814814805984497,0.625
2,1,17,0.6272217631340027,0.6633538007736206,0.6272217631340027,0.6633538007736206,0.6888889074325562,0.625
2,1,18,0.621833324432373,0.6640380024909973,0.621833324432373,0.6640380024909973,0.6888889074325562,0.5416666865348816
2,1,19,0.616008460521698,0.6653761267662048,0.616008460521698,0.6653761267662048,0.6962962746620178,0.5416666865348816
2,1,20,0.6097031235694885,0.6675595641136169,0.6097031235694885,0.6675595641136169,0.6962962746620178,0.5416666865348816
2,1,21,0.6028849482536316,0.6708268523216248,0.6028849482536316,0.6708268523216248,0.7037037014961243,0.5416666865348816
2,1,22,0.5955401659011841,0.6754667162895203,0.5955401659011841,0.6754667162895203,0.7111111283302307,0.5
2,1,23,0.5876770615577698,0.6818089485168457,0.5876770615577698,0.6818089485168457,0.7185184955596924,0.5
