fold,repeat,epoch,loss,inner_val_loss,bce,inner_val_bce,accuracy,inner_val_accuracy
1,1,1,2.2664413452148438,2.1425886154174805,0.8010856509208679,0.6778451800346375,0.517241358757019,0.5
1,1,2,2.5693373680114746,2.1421189308166504,1.1045939922332764,0.6779537796974182,0.4137931168079376,0.5
1,1,3,2.3164854049682617,2.1414084434509277,0.8523203134536743,0.6778451800346375,0.517241358757019,0.5
1,1,4,2.1563220024108887,2.1404409408569336,0.6927584409713745,0.6775298118591309,0.5862069129943848,0.5
1,1,5,2.4669814109802246,2.1396164894104004,1.0040701627731323,0.6773506999015808,0.6551724076271057,0.5
1,1,6,2.362680435180664,2.138784170150757,0.9004147052764893,0.6771469116210938,0.5517241358757019,0.5
1,1,7,2.4798669815063477,2.1381020545959473,1.018229603767395,0.6771016716957092,0.4482758641242981,0.5
1,1,8,2.1702938079833984,2.137406349182129,0.7092932462692261,0.6770648956298828,0.6551724076271057,0.5
1,1,9,2.2472174167633057,2.1365506649017334,0.7868759036064148,0.676881730556488,0.48275861144065857,0.5
1,1,10,2.484773635864258,2.135418653488159,1.0251047611236572,0.6764054298400879,0.5517241358757019,0.5
1,1,11,2.3339757919311523,2.1343493461608887,0.8749626874923706,0.676006555557251,0.48275861144065857,0.5
1,1,12,2.385934829711914,2.1334497928619385,0.9275920391082764,0.6757750511169434,0.4137931168079376,0.5
1,1,13,2.215768337249756,2.1324925422668457,0.7580936551094055,0.6754655241966248,0.4482758641242981,0.5
1,1,14,2.3160359859466553,2.131436586380005,0.8590089678764343,0.6750607490539551,0.5517241358757019,0.5
1,1,15,2.279820442199707,2.1303231716156006,0.8234444856643677,0.674595296382904,0.5862069129943848,0.5
1,1,16,2.2326416969299316,2.1293671131134033,0.7769137620925903,0.6742931008338928,0.48275861144065857,0.5
1,1,17,2.372114658355713,2.1284821033477783,0.9170406460762024,0.6740708947181702,0.517241358757019,0.5
1,1,18,2.3898777961730957,2.1276097297668457,0.9354666471481323,0.6738578677177429,0.5517241358757019,0.5
1,1,19,2.137788772583008,2.1267123222351074,0.6840370297431946,0.6736120581626892,0.517241358757019,0.5
1,1,20,2.558720350265503,2.125953197479248,1.105620265007019,0.6735042929649353,0.5862069129943848,0.5
1,1,21,2.527118444442749,2.125359296798706,1.0746699571609497,0.6735612750053406,0.37931033968925476,0.5
1,1,22,2.53627872467041,2.1245484352111816,1.0844805240631104,0.6733899712562561,0.5862069129943848,0.5
1,1,23,2.0073349475860596,2.1238439083099365,0.556176483631134,0.6733336448669434,0.7586206793785095,0.5
1,1,24,2.4503183364868164,2.1235220432281494,0.9998082518577576,0.673654317855835,0.4482758641242981,0.6666666865348816
1,1,25,2.1930902004241943,2.1230390071868896,0.7432224154472351,0.6738162636756897,0.4482758641242981,0.6666666865348816
1,1,26,2.4543323516845703,2.1226155757904053,1.0051095485687256,0.6740303039550781,0.517241358757019,0.6666666865348816
1,1,27,2.3579890727996826,2.1222047805786133,0.9094038605690002,0.6742603778839111,0.48275861144065857,0.6666666865348816
1,1,28,2.5071680545806885,2.1217520236968994,1.0592234134674072,0.674450695514679,0.517241358757019,0.6666666865348816
1,1,29,2.167259454727173,2.1213183403015137,0.7199582457542419,0.674665629863739,0.5862069129943848,0.6666666865348816
1,1,30,2.446606159210205,2.1207213401794434,0.9999533891677856,0.6747140884399414,0.4482758641242981,0.6666666865348816
1,1,31,2.414468765258789,2.1200380325317383,0.9684616327285767,0.6746733784675598,0.3103448152542114,0.6666666865348816
1,1,32,2.169304370880127,2.1195266246795654,0.7239397168159485,0.6748084425926208,0.4137931168079376,0.6666666865348816
1,1,33,2.2558882236480713,2.118851900100708,0.8111701607704163,0.6747777462005615,0.6206896305084229,0.6666666865348816
1,1,34,2.204719305038452,2.118259906768799,0.7606449723243713,0.6748325824737549,0.5517241358757019,0.6666666865348816
1,1,35,2.1067891120910645,2.11753511428833,0.6633617877960205,0.6747584342956543,0.7241379022598267,0.6666666865348816
1,1,36,2.3172903060913086,2.116914987564087,0.8745138049125671,0.6747886538505554,0.48275861144065857,0.6666666865348816
1,1,37,2.5710463523864746,2.1164019107818604,1.1289197206497192,0.6749177575111389,0.3448275923728943,0.6666666865348816
1,1,38,2.2525038719177246,2.116044521331787,0.8110196590423584,0.6752026677131653,0.4137931168079376,0.6666666865348816
