fold,repeat,n_epochs,best_epoch,early_stopping_monitor,best_monitor_value,restored_monitor_value,n_fit,n_inner_val,n_outer_val,class_weight_0,class_weight_1,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
20,2,28,3,val_loss,0.6841591000556946,0.6841591000556946,136,24,17,,,0.6878990418905417,0.54375,0.5450070323488045,0.5625,0.4444444444444444,0.6455696202531646,0.496551724137931,0.5397044334975369,0.5571182997343335,36,51,28,45
21,3,26,1,val_loss,0.6846839785575867,0.6846839785575867,135,24,18,,,0.6940889431129117,0.46540880503144655,0.4686609686609687,0.46153846153846156,0.2962962962962963,0.6410256410256411,0.3609022556390977,0.45072139808981915,0.5229503007280786,24,50,28,57
22,3,69,44,val_loss,0.6913013458251953,0.6913013458251953,135,24,18,,,0.638363926553389,0.6540880503144654,0.6569325735992403,0.7321428571428571,0.5061728395061729,0.8076923076923077,0.5985401459854015,0.6473363713352422,0.7236467236467237,41,63,15,40
23,3,26,1,val_loss,0.7141998410224915,0.7141998410224915,135,24,18,,,0.6779674999866216,0.5786163522012578,0.578584995251662,0.5875,0.5802469135802469,0.5769230769230769,0.5838509316770186,0.5785496696601653,0.6138018360240582,47,45,33,34
24,3,26,1,val_loss,0.6836788654327393,0.6836788654327393,135,24,18,,,0.6905138329246888,0.5157232704402516,0.5111585944919278,0.5169491525423728,0.7530864197530864,0.2692307692307692,0.6130653266331658,0.48300325155187707,0.5490661601772713,61,21,57,20
25,3,26,1,val_loss,0.6937081813812256,0.6937081813812256,135,24,18,,,0.698357762963139,0.49056603773584906,0.48670465337132,0.5,0.691358024691358,0.28205128205128205,0.5803108808290155,0.46615544041450774,0.47166824944602714,56,22,56,25
26,3,27,2,val_loss,0.6956185698509216,0.6956185698509216,135,24,18,,,0.6936188546598507,0.48427672955974843,0.48100664767331436,0.4953271028037383,0.654320987654321,0.3076923076923077,0.5638297872340425,0.4665302782324059,0.511554289332067,53,24,54,28
27,3,109,84,val_loss,0.5294392704963684,0.5294392704963684,135,24,18,,,0.5725274627104789,0.6918238993710691,0.6930199430199431,0.7285714285714285,0.6296296296296297,0.7564102564102564,0.6754966887417219,0.6910417575445136,0.7744539411206077,51,59,19,30
28,3,27,2,val_loss,0.7154889106750488,0.7154889106750488,136,24,17,,,0.6951025813213821,0.55,0.5494608532583216,0.5517241379310345,0.5925925925925926,0.5063291139240507,0.5714285714285714,0.5488721804511278,0.509767151117362,48,40,39,33
29,3,26,1,val_loss,0.6813021302223206,0.6813021302223206,136,24,17,,,0.6916727147874054,0.55,0.5493045788404438,0.550561797752809,0.6049382716049383,0.4936708860759494,0.5764705882352941,0.548235294117647,0.5568057508985779,49,39,40,32
30,3,26,1,val_loss,0.7041603922843933,0.7041603922843933,136,24,17,,,0.6942231321029352,0.475,0.4700734489764025,0.48951048951048953,0.8641975308641975,0.0759493670886076,0.625,0.375,0.5182059696827629,70,6,73,11
