fold,repeat,n_fit,n_inner_val,n_outer_val,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
1,1,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9894117647058823,23,33,1,2
2,1,50,9,7,0.9661016949152542,0.9652941176470589,0.96,0.96,0.9705882352941176,0.96,0.9652941176470589,0.9976470588235294,24,33,1,1
3,1,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9364705882352942,23,32,2,2
4,1,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9729411764705882,23,32,2,2
5,1,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9941176470588236,23,32,2,2
6,1,50,9,7,0.9322033898305084,0.9252941176470588,0.9565217391304348,0.88,0.9705882352941176,0.9166666666666666,0.9297619047619048,0.9858823529411764,22,33,1,3
7,1,51,9,6,0.95,0.9457142857142857,0.9583333333333334,0.92,0.9714285714285714,0.9387755102040817,0.9482609945386605,0.9954285714285714,23,34,1,2
8,1,51,9,6,0.9166666666666666,0.9171428571428571,0.8846153846153846,0.92,0.9142857142857143,0.9019607843137255,0.9147485080988917,0.9897142857142857,23,32,3,2
9,1,51,9,6,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9411764705882353,0.9230769230769231,0.9321266968325792,0.9852941176470588,24,32,2,2
10,1,51,9,6,0.9,0.8981900452488687,0.8846153846153846,0.8846153846153846,0.9117647058823529,0.8846153846153846,0.8981900452488687,0.9536199095022624,23,31,3,3
11,2,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9894117647058823,23,33,1,2
12,2,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9588235294117646,23,33,1,2
13,2,50,9,7,0.9661016949152542,0.96,1.0,0.92,1.0,0.9583333333333334,0.9648809523809524,0.9964705882352941,23,34,0,2
14,2,50,9,7,0.9152542372881356,0.9105882352941177,0.9166666666666666,0.88,0.9411764705882353,0.8979591836734694,0.9127477077787637,0.9847058823529411,22,32,2,3
15,2,50,9,7,0.9152542372881356,0.9105882352941177,0.9166666666666666,0.88,0.9411764705882353,0.8979591836734694,0.9127477077787637,0.9870588235294118,22,32,2,3
16,2,50,9,7,0.9152542372881356,0.9105882352941177,0.9166666666666666,0.88,0.9411764705882353,0.8979591836734694,0.9127477077787637,0.9529411764705882,22,32,2,3
17,2,51,9,6,0.9833333333333333,0.98,1.0,0.96,1.0,0.9795918367346939,0.9827536648462202,0.9988571428571429,24,35,0,1
18,2,51,9,6,0.9166666666666666,0.9114285714285715,0.9166666666666666,0.88,0.9428571428571428,0.8979591836734694,0.9137683242311009,0.9931428571428571,22,33,2,3
19,2,51,9,6,0.9166666666666666,0.9174208144796381,0.8888888888888888,0.9230769230769231,0.9117647058823529,0.9056603773584906,0.9155167558434244,0.9875565610859729,24,31,3,2
20,2,51,9,6,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9411764705882353,0.9230769230769231,0.9321266968325792,0.9909502262443439,24,32,2,2
21,3,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9823529411764704,23,33,1,2
22,3,50,9,7,0.9322033898305084,0.9252941176470588,0.9565217391304348,0.88,0.9705882352941176,0.9166666666666666,0.9297619047619048,0.9929411764705882,22,33,1,3
23,3,50,9,7,0.9152542372881356,0.9105882352941177,0.9166666666666666,0.88,0.9411764705882353,0.8979591836734694,0.9127477077787637,0.9894117647058823,22,32,2,3
24,3,50,9,7,0.9661016949152542,0.9652941176470589,0.96,0.96,0.9705882352941176,0.96,0.9652941176470589,0.9952941176470588,24,33,1,1
25,3,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9905882352941177,23,33,1,2
26,3,50,9,7,0.9322033898305084,0.9252941176470588,0.9565217391304348,0.88,0.9705882352941176,0.9166666666666666,0.9297619047619048,0.9858823529411765,22,33,1,3
27,3,51,9,6,0.9333333333333333,0.9257142857142857,0.9565217391304348,0.88,0.9714285714285714,0.9166666666666666,0.9305555555555556,0.9885714285714285,22,34,1,3
28,3,51,9,6,0.95,0.9457142857142857,0.9583333333333334,0.92,0.9714285714285714,0.9387755102040817,0.9482609945386605,0.992,23,34,1,2
29,3,51,9,6,0.9833333333333333,0.9807692307692308,1.0,0.9615384615384616,1.0,0.9803921568627451,0.9829497016197783,0.998868778280543,25,34,0,1
30,3,51,9,6,0.9333333333333333,0.9230769230769231,1.0,0.8461538461538461,1.0,0.9166666666666666,0.9305555555555556,0.9841628959276018,22,34,0,4
31,4,50,9,7,0.9661016949152542,0.96,1.0,0.92,1.0,0.9583333333333334,0.9648809523809524,0.9952941176470588,23,34,0,2
32,4,50,9,7,0.9491525423728814,0.9505882352941176,0.9230769230769231,0.96,0.9411764705882353,0.9411764705882353,0.948200175592625,0.9964705882352941,24,32,2,1
33,4,50,9,7,0.9830508474576272,0.98,1.0,0.96,1.0,0.9795918367346939,0.9825495415557528,1.0,24,34,0,1
34,4,50,9,7,0.9661016949152542,0.9705882352941176,0.9259259259259259,1.0,0.9411764705882353,0.9615384615384616,0.9656177156177157,0.9941176470588236,25,32,2,0
35,4,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9905882352941177,23,32,2,2
36,4,50,9,7,0.9152542372881356,0.9105882352941177,0.9166666666666666,0.88,0.9411764705882353,0.8979591836734694,0.9127477077787637,0.9505882352941176,22,32,2,3
37,4,51,9,6,0.95,0.9514285714285714,0.9230769230769231,0.96,0.9428571428571428,0.9411764705882353,0.948849104859335,0.9897142857142858,24,33,2,1
38,4,51,9,6,0.95,0.9457142857142857,0.9583333333333334,0.92,0.9714285714285714,0.9387755102040817,0.9482609945386605,0.9897142857142857,23,34,1,2
39,4,51,9,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,34,0,0
40,4,51,9,6,0.9333333333333333,0.9230769230769231,1.0,0.8461538461538461,1.0,0.9166666666666666,0.9305555555555556,0.9773755656108597,22,34,0,4
41,5,50,9,7,0.9661016949152542,0.96,1.0,0.92,1.0,0.9583333333333334,0.9648809523809524,0.9882352941176471,23,34,0,2
42,5,50,9,7,0.9322033898305084,0.9305882352941177,0.92,0.92,0.9411764705882353,0.92,0.9305882352941177,0.9847058823529411,23,32,2,2
43,5,50,9,7,0.9491525423728814,0.9505882352941176,0.9230769230769231,0.96,0.9411764705882353,0.9411764705882353,0.948200175592625,0.9658823529411765,24,32,2,1
44,5,50,9,7,0.9152542372881356,0.9105882352941177,0.9166666666666666,0.88,0.9411764705882353,0.8979591836734694,0.9127477077787637,0.9623529411764705,22,32,2,3
45,5,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9917647058823529,23,33,1,2
46,5,50,9,7,0.9491525423728814,0.9452941176470588,0.9583333333333334,0.92,0.9705882352941176,0.9387755102040817,0.9476486246672582,0.9905882352941175,23,33,1,2
47,5,51,9,6,0.9333333333333333,0.9199999999999999,1.0,0.84,1.0,0.9130434782608695,0.9294947121034077,0.9497142857142856,21,35,0,4
48,5,51,9,6,0.9166666666666666,0.9171428571428571,0.8846153846153846,0.92,0.9142857142857143,0.9019607843137255,0.9147485080988917,0.9908571428571429,23,32,3,2
49,5,51,9,6,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9411764705882353,0.9230769230769231,0.9321266968325792,0.9886877828054299,24,32,2,2
50,5,51,9,6,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9705882352941176,0.9615384615384616,0.9660633484162896,0.994343891402715,25,33,1,1
