fold,repeat,n_epochs,best_epoch,early_stopping_monitor,best_monitor_value,restored_monitor_value,n_fit,n_inner_val,n_outer_val,class_weight_0,class_weight_1,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
33,4,300,300,val_loss,1.9717806577682495,1.9717806577682495,29,6,4,0.8529411764705882,1.2083333333333333,0.5014610229979418,0.8857142857142857,0.9,0.7894736842105263,1.0,0.8,0.8823529411764706,0.8856209150326797,0.9733333333333334,15,16,4,0
34,4,300,300,val_loss,1.9761983156204224,1.9761983156204224,29,6,4,0.8529411764705882,1.2083333333333333,0.6117353408902472,0.8285714285714286,0.8166666666666667,0.8461538461538461,0.7333333333333333,0.9,0.7857142857142857,0.8214285714285714,0.8833333333333333,11,18,2,4
35,4,282,257,val_loss,2.076913833618164,2.076913833618164,29,6,4,0.8529411764705882,1.2083333333333333,0.5571824377626134,0.8571428571428571,0.8583333333333334,0.8125,0.8666666666666667,0.85,0.8387096774193549,0.8552522746071134,0.9566666666666668,13,17,3,2
36,4,300,300,val_loss,1.9938368797302246,1.9938368797302246,29,6,4,0.8529411764705882,1.2083333333333333,0.5188043854769029,0.8857142857142857,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.9,0.8666666666666667,0.8833333333333333,0.9400000000000001,13,18,2,2
37,4,300,300,val_loss,1.9029717445373535,1.9029717445373535,29,6,4,0.8529411764705882,1.2083333333333333,0.43131673805767556,0.9428571428571428,0.9333333333333333,1.0,0.8666666666666667,1.0,0.9285714285714286,0.9404761904761905,0.9733333333333334,13,20,0,2
38,4,300,300,val_loss,2.056452751159668,2.056452751159668,29,6,4,0.8529411764705882,1.2083333333333333,0.5263748419873051,0.8571428571428571,0.8500000000000001,0.8571428571428571,0.8,0.9,0.8275862068965517,0.8528174936921783,0.9533333333333334,12,18,2,3
39,4,48,23,val_loss,2.219836711883545,2.219836711883545,29,6,4,0.8529411764705882,1.2083333333333333,0.7001556025948107,0.42857142857142855,0.39166666666666666,0.2222222222222222,0.13333333333333333,0.65,0.16666666666666666,0.3659420289855072,0.3933333333333333,2,13,7,13
40,4,300,300,val_loss,1.889946460723877,1.889946460723877,30,6,3,0.8823529411764706,1.1538461538461537,0.4711608633025786,0.9166666666666666,0.90625,1.0,0.8125,1.0,0.896551724137931,0.9133921411387329,0.9812500000000001,13,20,0,3
41,5,300,300,val_loss,1.9359782934188843,1.9359782934188843,29,6,4,0.90625,1.1153846153846154,0.5311997751692289,0.8857142857142857,0.8848684210526316,0.875,0.875,0.8947368421052632,0.875,0.8848684210526316,0.9736842105263157,14,17,2,2
42,5,300,300,val_loss,1.9961246252059937,1.9961246252059937,29,6,4,0.90625,1.1153846153846154,0.5169283508338595,0.9142857142857143,0.9111842105263157,0.9333333333333333,0.875,0.9473684210526315,0.9032258064516129,0.913151364764268,0.9835526315789475,14,18,1,2
43,5,300,300,val_loss,1.8343385457992554,1.8343385457992554,29,6,4,0.8529411764705882,1.2083333333333333,0.5640814190360433,0.9142857142857143,0.9083333333333333,0.9285714285714286,0.8666666666666667,0.95,0.896551724137931,0.911690496215307,0.9633333333333334,13,19,1,2
44,5,135,110,val_loss,2.1174466609954834,2.1174466609954834,29,6,4,0.8529411764705882,1.2083333333333333,0.634427357903149,0.7142857142857143,0.7416666666666667,0.6086956521739131,0.9333333333333333,0.55,0.7368421052631579,0.712171052631579,0.9,14,11,9,1
45,5,300,300,val_loss,1.9426335096359253,1.9426335096359253,29,6,4,0.8529411764705882,1.2083333333333333,0.5717882479457833,0.8,0.7916666666666666,0.7857142857142857,0.7333333333333333,0.85,0.7586206896551724,0.7939444911690496,0.9466666666666667,11,17,3,4
46,5,135,110,val_loss,2.2218143939971924,2.2218143939971924,29,6,4,0.8529411764705882,1.2083333333333333,0.6449862931065404,0.8,0.8,0.75,0.8,0.8,0.7741935483870968,0.7973531844499586,0.8166666666666667,12,16,4,3
47,5,56,31,val_loss,2.2040228843688965,2.2040228843688965,29,6,4,0.8529411764705882,1.2083333333333333,0.6910158795271638,0.5714285714285714,0.5333333333333333,0.5,0.26666666666666666,0.8,0.34782608695652173,0.5143385753931544,0.5366666666666666,4,16,4,11
48,5,300,300,val_loss,2.0292601585388184,2.0292601585388184,29,6,4,0.8529411764705882,1.2083333333333333,0.566733867040413,0.8571428571428571,0.875,0.75,1.0,0.75,0.8571428571428571,0.8571428571428571,0.96,15,15,5,0
49,5,300,300,val_loss,1.9364782571792603,1.9364782571792603,29,6,4,0.8529411764705882,1.2083333333333333,0.44652130376724475,0.9142857142857143,0.9,1.0,0.8,1.0,0.8888888888888888,0.9095607235142118,0.9866666666666667,12,20,0,3
50,5,300,300,val_loss,1.9758554697036743,1.9758554697036743,30,6,3,0.8823529411764706,1.1538461538461537,0.531332067698718,0.8888888888888888,0.88125,0.9285714285714286,0.8125,0.95,0.8666666666666667,0.8857142857142857,0.9750000000000001,13,19,1,3
